Atp1b2
Atp1b2
Atp1b1
Atp1b1
Atp1b1
Atp1a3
Atp1a3
Atp1a3
Atp1a2
Atp1a2
Atp1a1
Atp1a1
Atp1a1
Snap25
Snap25
Snap25
Snap25
Snap25
Snap25
Snap25
Snap25
Snap25
Snap25
Snap25
Snap25
Vgf
Unc13c
Unc13c
Unc13c
Unc13c
Unc13c
Unc13c
Unc13c
Unc13c
Syn2
Syn2
Syn2
Syn2
Syn2
Syn2
Xbp1
Wnt7a
Pip5k1c
Ppt1
Arfgef2
Mia2
Syt12
Syt12
Chga
Cga
Cga
Cftr
Sucnr1
Hnf1b
Hnf1a
Hnf1a
Hnf1a
Hnf1a
Hnf1a
Exoc8
Exoc8
Exoc8
Dgat1
Tspan9
Tspan9
Slc18a2
Slc18a2
Slc18a2
Slc18a2
Vamp2
Vamp2
Vamp2
Vamp2
Vamp2
Vamp2
Vamp2
Vamp2
Vamp2
Vamp2
Vamp2
Vamp2
Snapin
Snapin
Snapin
Snapin
Snapin
Cplx3
Cplx3
Cplx3
Cplx3
Rab31
Mttp
Rab3c
Rab3c
Washc3
Arl8b
Anxa7
Arhgap17
Unc13d
Unc13d
Unc13d
Ccl5
Stx4a
Stx4a
Stx4a
Stx4a
Fcer1a
Fcer1a
Fcer1a
Fcer1a
Fcer1a
Fcer1g
Fcer1g
Fcer1g
Cacna1b
Cbln1
Cbln1
Btk
Pi4k2a
Tbx3
Tbx3
Tacr2
Syn1
Syn1
Syn1
Syn1
Syn1
Braf
Edn1
Hif1a
Hif1a
Ugt1
Tango6
Tgm2
Trim72
Ppfia3
Ppfia3
Ppfia3
Ppfia3
Ppfia3
Crhr1
Crhbp
Creb1
Comt
Comt
Comt
Comt
Comt
Comt
Comt
Comp
Snca
Snca
Snca
Snca
Rcn3
Tmem167
Tmem167
Slc38a3
Slc38a3
Agtr1a
Agt
Agt
Agt
Cpe
Snap91
Dvl1
Dvl1
Copg1
Copg2
Exoc5
Exoc5
Exoc5
Exoc5
Mical3
Kcnq3
Kcnk5
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Unc13a
Xlr4a
Tmf1
Exoc3l
Exoc3l
Exoc3l
Nlgn1
Ap1m2
Scamp1
Cops5
Slc1a5
Rap1a
Slc36a2
Raf1
Rab3d
Rab3d
Rab3d
Rab3a
Rab3a
Rab3a
Rab3a
Rab3a
Rab3a
Rab3a
Rab3a
Rab3a
Rab3a
Rab3a
Rab3a
Rab3a
Rab1a
Hps1
Hps1
Fcgr4
Exoc6b
Exoc6b
Exoc6b
Exoc6b
Rph3a
Rph3a
Rph3a
Rph3a
Rph3a
Fkbp1b
Fkbp1b
Ptprn
Ptprn
Ptprn
Ptprn
Ywhaz
Cacna1a
Cacna1a
Wnk4
Ednrb
Doc2a
Doc2a
Doc2a
Doc2a
Doc2a
Doc2a
Doc2a
Doc2a
Doc2a
Doc2a
Eng
Trpv6
Rala
Rab13
Rab13
Llgl1
Myh10
Abcc1
Abcc1
Abcc1
Abcc1
Syt15
Exoc2
Exoc2
Exoc2
Exoc2
Exoc2
Pak1
Pak1
Pak1
P2rx7
P2rx7
P2rx7
P2rx7
P2rx7
