Ifna16
Ifna16
Eif2ak4
mCX3CR1
Spn
C4a
C4a
St3gal1
Treml4
Dock2
App
Sh2d1b2
Sh2d1b2
Sh2d1b2
Foxp1
Gfus
Trp53
Ighv5-12-4
Chga
Cfh
Cfh
Cfh
Cfh
Cfh
Cfh
Cfh
Cfh
Cfh
Cfh
Cfh
Cfh
Cfh
Cfh
Cfh
Cfh
F2
Cebpb
Apbb1ip
Cd8a
Cd8a
Cd40lg
Cd40
Cd40
Stard7
Stard7
Cd2
Cd19
Cd19
Cd19
Sucnr1
Ighv9-3
Slamf6
Slamf6
MASP2
Slc18a2
Slc18a2
Xrcc4
Ccr6
Kars1
Kars1
Kars1
Vamp2
Serpinb9
Ighv6-5
Slfn2
Slfn2
Msh6
Msh6
C8a
C8a
C8a
C8a
Ighv8-4
Cybc1
Cybc1
Csf2rb
Kmt2e
Crlf2
Crlf2
Mir873a
Arl8b
Spi1
Spi1
Unc13d
Unc13d
Men1
Fcer1a
Fcer1a
Fcer1a
Fcer1a
Fcer1a
Fcer1g
Fcer1g
Fcer1g
Fcer1g
Fcer1g
Fcer1g
Fcer1g
Fcer1g
Fcer1g
Fcgr1
C8g
C8g
C8g
C8b
C8b
C8b
C7
C6
C6
C4bp
C4bp
C4b
C4b
C4b
C3
C3
C3
C3
C3
C3
C3
C2
C2
C2
C1qc
C1qc
C1qb
C1qb
C1qa
C1qa
C1qa
Btk
Btk
Pi4k2a
Tap2
Tap2
Il13ra2
Ctsg
Cd96
Cr1l
Cr1l
Cr1l
Crp
Tgfb1
Masp1
Masp1
Masp1
Masp1
Cr2
Cr2
Cr2
Cr2
Cr2
Slamf9
Slamf9
Slamf9
Rftn1
Ighv1-12
Phf14
Cfd
Raet1d
Ada
Ada
Gm13283
Gm13283
Cd70
Cd70
Ighv8-6
Shld3
P01882
P01881
P01878
P01864
Rc3h2
P01843
Il25
P01823
P01822
P01820
P01819
P01812
P01811
P01810
P01809
P01807
P01804
P01803
P01802
P01801
P01800
Ighv1-85
Dbh
Ighv1-67
Rnf168
Shld1
Irf4
Nlrp6
Ighv1-9
Dock11
Dock11
Exo1
Exo1
Sh2d1b1
Sh2d1b1
Sh2d1b1
Sh2d1b1
Il18r1
Il4ra
Il4ra
Il4ra
Ighv10-3
Il6ra
Foxp3
Foxp3
Rag2
Fcgr4
Fcgr4
Nod2
Prdx2
Ywhaz
Ighv1-43
Ighv1-42
Ighv1-7
Ighv1-5
Ighv6-4
P2rx7
Myo1g
Myo1g
C1rl
Rab27a
Rab27a
Clec7a
H60c
Exosc3
Cfb
Cfb
Cfb
Cfb
Cfb
Cfb
Ptgdr
Gpr15lg
H2-Q1
H2-Q1
Fosl2
Ctsc
P18532
P18530
P18529
P18528
P18527
P18526
P18525
P18524
Ighv8-5
Tbx21
Snap23
Ung
Irak4
Vamp7
Vamp7
Vamp7
Vamp7
Vamp7
Vamp7
Vamp7
Cd81
Ifna15
Ifna15
Slamf1
Ephb6
Ephb6
Ighv1-63
Cd244a
Cd244a
Cd244a
Cfhr4
Cfhr4
Tmem98
Cfhr2
Ace
Abl1
Abl1
Abl1
Trem2
Trem2
Sftpd
P01799
P01798
P01797
P01796
P01795
P01794
P01793
P01792
P01791
P01790
P01789
P01788
P01787
P01786
Gadd45g
P01759
P01757
P01756
P01753
P01750
P01748
P01747
P01746
P01745
P01741
Ifnz
Ifnz
Plec
Ighv8-8
Rgcc
Ifi35
Psen2
Atad5
