Bola3
Zfp36l1
Zfp36l1
Zfp36l1
Zfp36l2
Zfp36l2
Zfp36l2
Cct6a
Cct6a
Cct6a
Cct6a
Cct6a
Ezh2
Ezh2
Rpl22l1
Rpl22l1
Gstm7
Gstm7
Gstm7
Gstm7
Tfb2m
Tfb2m
Tfb2m
Tfb2m
Tfb2m
Tfb2m
Tfb2m
Tfb2m
Tfb2m
Tfb2m
Il18
Il18
Il18
Il18
Il18
Il18
Il18
Ndufs6
Ndufs6
Ndufs6
Ndufs6
Ndufs6
Sqstm1
Sqstm1
Sqstm1
Sqstm1
Sqstm1
Sqstm1
Sqstm1
Sqstm1
Sqstm1
Sqstm1
Sqstm1
Sqstm1
Pip5k1b
Pip5k1b
Pip5k1b
Pip5k1b
Nup62
Lrriq4
Pip5k1a
Pip5k1a
Pip5k1a
Pip5k1a
Pip5k1a
Aldh1a2
Aldh1a2
Aldh1a2
Aldh1a2
Aldh1a2
Aldh1a2
Aldh1a2
Aldh1a2
Aldh1a2
Aldh1a2
Aldh1a2
Rock1
Rock1
Rock1
Rock1
Rock1
Rock2
Rock2
Rock2
Rock2
Rock2
Rock2
Rock2
Rock2
Rock2
Smu1
Smu1
Smu1
Smu1
Aar2
Aar2
Aar2
Stt3b
Stt3b
Stt3b
Stt3b
Mto1
Mto1
Mto1
Mto1
Mto1
Mto1
Stra8
Tia1
Tia1
Ssrp1
Ssrp1
Ddx39a
Ddx39a
Ddx39a
Ddx39a
Ddx39a
Ddx39a
Toe1
Toe1
Rpa1
Rpa1
Rpa1
Rpa1
Rpa1
Rpa1
Rpa1
Rpa1
Rpa1
Rpa1
Rpa1
Rpa1
Rpa1
Rpa1
Rpa1
Rpa1
Rpa1
Pomgnt1
Pomgnt1
Pomgnt1
Pomgnt1
Pomgnt1
Pomgnt1
Pomgnt1
Pomgnt1
Pomgnt1
Pomgnt1
Asmt
Asmt
Asmt
Asmt
Asmt
Zc3h12a
Zc3h12a
Zc3h12a
Zdhhc21
Zdhhc21
Zdhhc21
Zdhhc21
Zdhhc21
Zdhhc21
Slc25a22
Pdhb
Pdhb
Pdhb
Pdhb
Pdhb
Agpat4
Agpat4
Agpat4
Ddx27
Ddx27
Fam111a
Fam111a
Fam111a
Fam111a
Fam111a
Fam111a
Hgd
Hgd
Hgd
Hgd
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Hexb
Ciao2a
Ciao2a
Ciao2a
Hesx1
Hesx1
Hesx1
Cyp2c70
Cyp2c70
Etaa1
Etaa1
Etaa1
Pnpla6
Slc25a13
Slc25a13
Slc25a13
Slc25a13
Slc25a13
Zng1
Smc5
Smc5
Smc5
Smc5
Smc5
Smc5
Smc5
Icosl
Pola2
Pola2
Pola2
Pola2
Pola2
Pola2
Pola2
Pola2
Ndufs8
Ndufs8
Ndufs8
Ndufs8
Ndufs8
Ndufs8
Ndufs8
Gstp3
Gstp3
Gstp3
Gstp3
Gstp3
Rpl29
Rpl29
Rpl29
Rpl29
Rpl29
Ptk6
Ptk6
Ptk6
Ptk6
Tmbim6
Rprd1a
Rprd1a
Adcy1
Adcy1
Adcy1
Adcy2
Adcy2
Adcy2
Adcy3
Adcy3
Adcy3
Adcy3
Adcy4
Adcy4
Adcy4
Adcy4
Adcy5
Adcy5
Adcy5
Adcy5
Adcy5
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Pola1
Prdm1
Epha5
Epha5
Zfp365
Zfp365
Zfp365
Alg12
Alg12
Mark2
Mark2
Mark2
Mark2
Cyp2d34
Cyp2d34
Nrbp2
Tmlhe
Tmlhe
Tmlhe
Tmlhe
Tmlhe
Ggact
Stk24
Stk24
Stk24
Stk24
Mst1r
Mst1r
Zap70
Zap70
Zap70
Zap70
Zap70
Zap70
Zap70
Zap70
Zap70
Zap70
Epha3
Epha3
Epha3
Ephb2
Ephb2
Ephb2
Ephb2
Ephb2
Ephb2
Abca1
Abca1
Abca1
Abca1
Abca2
Abca2
Abca2
Abca2
Acan
Aldh2
Aldh2
Fads6
Fads6
Neu2
Neu2
Neu2
Ash2l
Ash2l
Ptpn21
Ptpn21
Agr2
Nek4
Nek4
Nr4a1
Nr4a1
Aff2
Aff2
Eri3
mSAMHD1/iso:m2
Gon7
Eif1ad8
Eif1ad8
Fbh1
Fbh1
Fbh1
Fbh1
Fbh1
Fbh1
Fbh1
Fbxw7
Lsm4
Lsm4
Lsm4
Lsm4
Lsm4
Lsm4
Lsm4
mRAB3IL1/iso:m1/UnPhos:1
mRAB3IL1/iso:m1/Phos:1
Smarca5
Smarca5
Naxe
Tfb1m
Tfb1m
Tfb1m
Tfb1m
Tfb1m
Tfb1m
Tfb1m
Tfb1m
Tfb1m
Drd1
Tnfsf15
Traf3ip2
Traf3ip2
Traf3ip2
Traf3ip2
Traf3ip2
Traf3ip2
Traf3ip2
Traf3ip2
Traf3ip2
Traf3ip2
Traf3ip2
Traf3ip2
Traf3ip2
Traf3ip2
Pde4a
Pde4a
Pde4a
Fig4
Fig4
Fig4
Fig4
Acsm3
Acsm3
Acsm3
Acsm3
Rabggtb
Mef2a
Ddx19a
Prdx1
Prdx1
Prdx1
Prdx1
Prdx1
Chchd10
Capn10
Oasl2
Hspa1b
Hspa1b
Hspa1b
Hspa1b
Hspa1b
Hspa1b
Syk
Syk
Syk
Syk
Syk
Syk
Syk
Syk
Syk
Syk
Syk
Syk
Syk
Syk
Syk
Syk
Syk
Syk
Syk
Ptpn11
Ptpn11
Ptpn11
Ptpn11
Ptpn11
Med24
Med24
Creg1
Dnajb6
Dnajb6
Dnajb6
Dnajb6
Dnajb6
Chd4
Fgb
Fgb
Fgb
Ephx2
Ephx2
Ephx2
Ephx2
Ephx2
Ephx2
Ephx2
Ephx2
Ephx2
Tnfsf13b
Prkra
Prkra
Prkra
Prkra
Prkra
Nek3
Nek3
Ndufc2
Ndufc2
Ndufc2
Vps72
Mcfd2
Hcst
Rbbp6
Rbbp6
Dido1
Smc1a
Car14
Fiz1
Fiz1
Mylk
Mylk
Ift172
Smg5
Bhmt1b
Bhmt1b
Bhmt1b
Bhmt1b
Coasy
Coasy
Coasy
Coasy
Coasy
Coasy
Ulk3
Ulk3
Ulk3
Ulk3
Ulk3
Ulk3
Ulk3
Ulk3
Ulk3
Ulk3
Ulk3
Lrwd1
Pan2
Pan2
Pan2
Pan2
Pan2
Vps11
Ahcyl
Elac2
Elac2
Elac2
Elac2
Aox3
Aox3
Dhx34
Dhx34
Cic
Cic
Cic
Cic
Telo2
Cdc40
Cdc40
Cdc40
Cdc40
Dram1
Mus81
Mus81
Mus81
Mus81
Mus81
Mus81
Mus81
Mus81
Mus81
Mus81
Mus81
Mus81
Ubiad1
Ubiad1
Ubiad1
Atg4a
Atg4a
Atg4a
Atg4a
Atg4a
Atg4a
Atg4a
Atg4a
Vps41
Vps41
Rnf138
Rnf138
Rnf138
Rnf138
Rnf138
Stk19
Msh4
Msh4
Scnn1b
Scnn1b
Scnn1b
Cct4
Cct4
Cct4
Cct4
Cct4
Twist2
Twist2
Twist2
Twist2
Fnta
Fnta
Fnta
Fnta
Fnta
Hspe1
Hspe1
Hspe1
Ptpn12
Ptpn12
Ptpn12
Ptpn12
Ptpn12
Tfap2b
Tfap2b
Tfap2b
Tfap2b
Tfap2a
Fkbp5
Fkbp5
Meioc
Lep
Lep
Lep
Lep
Lep
Lep
Lep
Pml
Pml
Rora
Rora
Rora
Ugt1a6a
Ugt1a6a
Ugt1a6a
Ugt1a6a
Ugt1a6a
Ugt1a6a
Ugt1a6a
Ugt1a6a
Atoh1
Cox6a2
Hsd3b5
Pla2g2a
Pla2g2a
Pla2g2a
Pla2g2a
Pla2g2a
Pla2g2a
Pla2g2a
Sfxn3
Sfxn3
Sfxn1
Sfxn1
Wars1
Wars1
Wars1
Wars1
Wars1
Rbks
Rbks
Rbks
Prpf39
Prpf39
Prpf39
Prpf39
Pkmyt1
Pkmyt1
Fkbp6
Fkbp6
Fkbp6
Actn4
Rnf19b
Zfyve1
Dusp18
Dusp18
Dusp18
Dusp18
Dusp18
Dusp18
mTP63/iso:2
mTP63/iso:2
mTP63/iso:2
Slc17a3
Olah
Olah
Olah
Olah
Meiob
Meiob
Meiob
Meiob
Meiob
Meiob
Meiob
Plb1
Plb1
Plb1
Plb1
Plb1
Plb1
Plb1
Plb1
Plb1
Plb1
Uhmk1
Uhmk1
Uhmk1
Uhmk1
Uhmk1
Igkv4-55
Lcp2
Igkv4-70
Igkv4-72
Spg11
Gcnt4
Il12rb1
Lct
Ptprj
Ptprj
Ptprj
Ptprj
Limk1
Limk1
Limk1
Taf6l
Taf6l
Taf6l
Galnt17
Slc1a2
Rps6ka1
Rps6ka1
Rps6ka1
Rps6ka1
Mical2
Mical2
Pla2g3
Pla2g3
Pla2g3
Pla2g3
Pla2g3
Pla2g3
Pla2g3
Pla2g3
Pla2g3
Mitf
Ppargc1b
Gcdh
Gcdh
Gcdh
Gcdh
Gcdh
Gcdh
Rpl10l
Apof
Phlpp2
Brca1
Brca1
Brca1
Brca1
Brca1
Brca1
Brca1
Brca1
Brca1
Brca1
Brca1
Brca1
Rbm41
Mgat3
Mgat3
Mbnl3
Mbnl3
Socs1
Cstf2t
Cstf2t
Xrcc5
Xrcc5
Xrcc5
Xrcc5
Xrcc5
Xrcc5
Xrcc5
Xrcc5
Xrcc5
Xrcc5
Xrcc5
Xrcc5
Nqo2
Nqo2
Bop1
Bop1
Bop1
Bop1
Bop1
Htd2
Noc3l
Smok3c
Arid4b
Arid4b
Arid4b
Hs6st2
Hs6st2
Hs6st2
Hs6st2
Ei24
Ei24
Synj1
Synj1
Synj1
Synj1
Synj1
Synj1
Phf3
Atxn1l
Atxn1l
Pdcl2
Nek8
Nek8
Nek7
Nek7
Nek7
Nek7
Donson
Donson
Donson
Dusp12
Dusp12
Pes1
Pes1
Pes1
Pes1
Pes1
Pes1
Pes1
Rprd2
Cpt1b
Cpt1b
Cpt1a
Cpt1a
Cpt1a
Cpt1a
Cpt1a
Cpt1a
Cpt1a
St6galnac4
St6galnac4
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Urad
Gabarapl2
Gabarapl2
Gabarapl2
Gabarapl2
Ajuba
Crebbp
Prodh2
Prodh2
Prodh2
Rbm14
Rbm14
Cyp46a1
Rpl8
Rpl8
Rpl8
Rpl8
Rpl8
Rpl8
Rnpep
Gtf2e2
Gtf2e2
Gtf2e2
Rxylt1
Rxylt1
Ptbp1
Ptbp1
Ptbp1
Ptbp1
Ptbp1
Ptbp1
Ptger2
Hnrnpc
Hnrnpc
Hnrnpc
Crmp1
Ubqln4
Ubqln4
Slc4a10
Aup1
Mesp1
Atp5pf
Atp5pf
Atp5pf
Ino80
Ino80
Ino80
Ino80
Ino80
Ino80
Ino80
Gpt2
Gpt2
Apbb1
Chka
Chka
Chka
Chka
Chka
Chka
Chka
Chka
Chka
Chka
Chka
Chka
Chka
Chka
Chka
Urm1
Urm1
Urm1
Urm1
Kdelr1
Eif3h
Eif3h
Eif3h
Eif3h
Eif3h
Eif3h
Eif3h
Upf3b
Upf3b
Upf3b
Upf3b
Gcsh
Gcsh
Gcsh
Atg101
Atg101
Atg101
Atg101
Atg101
Pwwp3a
Pwwp3a
Cops8
Casp3
Casp3
Dync2h1
Dync2h1
Ap3d1
Snhg17
Nt5c3b
Igtp
Igtp
Igtp
Igtp
Supt6
Supt6
Supt6
Supt6
Supt6
Supt6
Rchy1
Smarcc2
Ncbp2
Ncbp2
Ncbp2
Ncbp2
Ncbp2
Ncbp2
Ncbp2
Ncbp2
Ncbp2
Ncbp2
Ncbp2
Dcakd
Zdhhc15
Zdhhc15
Zdhhc15
Zdhhc15
Zdhhc15
Zdhhc15
Zdhhc15
Dusp19
Dusp19
Itm2a
Bckdha
Bckdha
Casp4
Casp4
Casp4
Casp4
Casp4
Casp4
Casp4
Casp4
Mrnip
Rhno1
Rhno1
Rhno1
Tm9sf2
Tm9sf2
Chd1l
Chd1l
Chd1l
Dmac2l
Ubxn2b
Rps13
Rps13
Oas1a
Oas1a
Adck5
Oas2
Alox8
Alox8
Alox8
Alox8
Alox8
Alox8
Alox8
Alox8
Alox8
Alox8
Alox8
Alox8
Alox8
Alox8
Alox8
P2rx1
mDGUOK/iso:m2
mDGUOK/iso:m2
mDGUOK/iso:1
mDGUOK/iso:1
mDGUOK/iso:1
mDGUOK/iso:1
Fn3krp
Ssh2
Ssh2
Ssh2
Plk4
Plk4
Plk4
Elane
Prpf40b
Prpf40b
Prpf40b
Prpf40b
Cyp27b1
Cyp27b1
Cyp27b1
Cyp27b1
Cyp27b1
Cyp27b1
Cyp27b1
Cyp27b1
Cyp27b1
Cyp27b1
Cyp27b1
Ankrd23
Hbb-bt
1810024B03Rik
Ptpn2
Ptpn2
Ptpn2
Ptpn2
Ptpn2
Ptpn2
Ptpn2
Ptpn2
Ptprb
Ptprb
Ptprb
Ptprb
Ptprb
Ptprb
Btbd18
Rps27a
Rps27a
Rps27a
Rps27a
Tbcel
Tbcel
Ptpre
Ptpre
Ptprs
Ptprs
Ptprs
Ptprs
Ptprs
Pygb
Pygb
Pygb
Pygb
Ddo
Ddo
Ddo
Ddo
Ddo
Ddo
Ddo
Ppa1
Ppa1
Qki
Qki
Qki
Eprs1
Eprs1
Eprs1
Eprs1
Eprs1
Eprs1
Eprs1
Eprs1
Map4k5
Map4k5
Hspe1-rs1
Tmem86b
Tmem86b
Trmt12
Trmt12
Trmt12
Fut7
Fut7
Fut7
Ppp1r3b
Rps29
Rps29
Rps29
Rps29
Mapk11
Mapk11
Neu4
Neu4
Neu4
Akr1b8
Akr1b8
Ifna
Ifna
Rbm6
Aen
Mpnd
Mta1
Mta1
Mta1
Rtraf
Rtraf
Slc52a2
Slc52a2
Slc52a2
Slc52a2
Rad51c
Rad51c
Rad51c
Rad51c
Rad51c
Rad51c
Rad51c
Rad51c
Rad51c
Rad51c
Rad51c
Rad51c
Rad51c
Rad51c
Krr1
Ifnar1
Ifnar1
Ifnar1
Ifng
Ifng
Ifng
Atp5mc1
Pclaf
Pclaf
Pclaf
Pclaf
Pdf
Med8
Cert1
Mrm2
Mrm2
Mrm2
Mrm2
Mrm2
Mrm2
Trap1
Trap1
Snrpg
Snrpg
Snrpg
Snrpg
Snrpg
Snrpg
Gpd1l
Gpd1l
Gpd1l
Gpd1l
Gpd1l
Larp7
Larp7
Larp7
Larp7
Larp7
Larp7
Larp7
Cdc45
Cdc45
Cdc45
Cdc45
Cdc45
Naa10
Naa10
Sdhaf4
Sdhaf4
Mvk
Mvk
Mvk
Mvk
Mvk
Usp39
Usp39
Usp39
Usp39
Usp39
Usp39
Retreg3
Retreg3
Retreg3
Retreg3
Srsf6
Srsf6
Srsf6
Srsf6
Mrps11
Mrps11
Mrps11
Nudt12
Nudt12
Nudt12
Nudt12
Nudt12
Nudt12
Nudt12
Nudt12
Nudt12
Nudt12
Nudt12
Nudt12
Mpc1
Mpc1
Mpc1
Echdc2
Echdc2
Igkv19-93
Rtn2
Ppcs
Ppcs
Ppcs
Ppcs
Hormad1
Hormad1
Gnpda2
Gnpda2
Tmem41b
Tmem41b
Srebf1
Srebf1
Rpl6l
Med15
Igkv9-120
Smcr8
Trim33
Ptger4
Pxk
Celf4
Celf4
Celf4
Celf4
Mcoln1
Elac1
Elac1
Elac1
Elac1
Ilvbl
Ilvbl
Ilvbl
Ilvbl
Galnt10
Galnt10
Galnt10
Galnt10
Slco1a6
Slco1a6
Slco1a6
Lyn
Lyn
Lyn
Lyn
Lyn
Lyn
Lyn
Lyn
Lyn
Lyn
Lyn
Lyn
Lyn
Lyn
Lyn
Lyn
Rad18
Rad18
Rad18
Il21
Il21
Il21
Il21
Il21
Il21
Il21
Il19
Il19
B3gnt5
B3gnt5
B3gnt5
Vps35
Dxo
Dxo
Dxo
Dxo
Dxo
Dxo
Dxo
Dxo
Dxo
Dxo
Mir1197
Alad
Alad
Alad
Alad
Alad
Alad
Alad
Alad
Alad
Alad
Alad
Alad
Alad
Alad
Napepld
Napepld
Napepld
Napepld
Napepld
Napepld
Napepld
Paxip1
Paxip1
Mir1193
Ltk
Ltk
Ltk
Qtrt2
Qtrt2
Qtrt2
Qtrt2
Qtrt2
Lta4h
Lta4h
Lta4h
Lta4h
Lta4h
Acss2
Acss2
Acss2
Acss2
Carns1
Carns1
Carns1
Carns1
Carns1
Lrp1
Lrp1
Lrp1
Lrp1
Lrp1
Lrp1
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Tlr4
Lpl
Lpl
Lpl
Lpl
Lpl
Lpl
Lpl
Macrod1
Macrod1
Lox
Plk5
Nsun5
Nsun5
Nsun5
Nsun5
Nsun5
Nsun5
4930480E11Rik
Uqcc3
Uqcc3
Uqcc3
Ppp2ca
Ppp2ca
Ppp2ca
Ptpru
Ptpru
Ptpru
Gpr137
4930402F06Rik
Hint1
Hint1
Glyat
Glyat
Glyat
Aurkc
Aurkc
Aurkc
Aurkc
Neil2
Neil2
Pskh1
Pskh1
Endov
Endov
Nova1
Nova1
Nova1
Nova1
Nova1
Nova2
Nova2
Hhat
Hhat
Hhat
Hhat
Hhat
Aldh1l2
Aldh1l2
Aldh1l2
Aldh1l2
Aldh1l2
Aldh1l2
Aldh1l2
Aldh1l2
Sptlc3
Sptlc3
Sptlc3
Sptlc3
Sptlc3
Galnt12
Dpy19l2
Hpdl
Smug1
Smug1
Smug1
Smug1
Smug1
mGRK6/iso:GRK6A
Igkv17-121
Sf3b1
Sf3b1
Sf3b1
Sf3b1
Sf3b1
Sf3b1
Mrpl48
Cstf3
Cstf3
Cstf3
Cstf3
Cstf3
Hivep2
Ikbkb
Ikbkb
Ikbkb
Ikbkb
Ikbkb
Ikbkb
Ikbkb
Ikbkb
Ikbkb
Ikbkb
Ikbkb
Ikbkb
Aebp1
Pdpk1
Pdpk1
Pdpk1
Mrpl43
Mrpl43
Mrpl36
Mrpl36
Mrpl34
Mrpl34
Mrpl32
Mrpl32
Mrpl33
Mrpl33
Mrpl27
Mrpl27
Mrpl20
Mrpl20
Pipox
Pipox
Pipox
Lmna
Mrpl11
Mrpl11
Mrpl11
Lipe
Lipe
Lipe
Lipe
Lipe
Lipe
Lipe
Lipe
Lipe
Lipe
Lipe
Lipe
Lipe
Lipe
Lipe
Mrpl9
Mrpl9
Mrpl4
Mrpl4
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lipa
Lif
Lif
Mrps33
Cyp8b1
Mrpl3
Mrpl3
Mrpl1
Mrpl1
Lgals3
Lgals3
Itgb8
Phf2
Lef1
Lef1
Tom1
Tom1
Ldlr
Ldhc
Ldhc
Ldhc
Ldhc
Ldhc
Ldhc
Ldhc
Ldhc
Ldhb
Ldhb
Ldhb
Ldhb
Ldhb
Ldhb
Ldhb
Ldhb
Ugt2b38
Ugt2b38
Ldha
Ldha
Ldha
Ldha
Ldha
Ldha
Ldha
Ldha
Ldha
Ldha
Ldha
Lck
Lck
Lck
Lck
Lck
Lck
Lck
Lck
Lck
Lcat
Lcat
Lcat
Lcat
Cbfa2t3
Zdhhc8
Zdhhc8
Zdhhc8
Zdhhc8
Auh
Auh
Lamp2
Lamp2
Lamp2
Lamp2
Lamp2
Lamp2
Lamp2
Lamp2
Lamp2
Lamp2
Lamp2
Lamp2
Lamp2
Cyp2c50
Cyp2c50
Cyp2c50
Cyp2c50
Naa15
Naa15
Ciapin1
Rnf185
Tpr
Tpr
Tmem106a
Tmem106a
Guf1
Mfap1b
Mfap1b
Rrp12
Nmrk1
Nmrk1
Rrp7a
Ppa2
Ppa2
Atp13a2
Atp13a2
Atp13a2
Atp13a2
Atp13a2
Atp13a2
Atp13a2
Atp13a2
Atp13a2
Atp13a2
Mylk2
Mylk2
Mylk2
Mylk2
Wdr74
Wdr74
Pik3cb
Pik3cb
Pik3cb
Pik3cb
Pik3cb
Pik3cb
Pik3cb
Pik3cb
Pik3cb
Naa60
Naa60
Naa60
Thada
Thada
Thada
Phex
Phex
Vtcn1
Vtcn1
Znrf3
Znrf3
Clgn
Clgn
B3gnt6
B3gnt6
B3gnt6
Cd226
Cd226
Cd226
Cdca5
Cdca5
Sncaip
Tmem39a
Nop9
Nop9
Nop9
Atg3
Atg3
Atg3
Atg3
Atg3
Atg3
Atg3
Atg3
Atg3
Mrpl57
Mrpl57
Mrpl57
Plcd4
Ppil2
Ppil2
Ppil2
Plcb2
Plcb2
Plcb4
Vps51
Wdr83
Wdr83
Wdr83
Wdr83
Wdr83
Wdr83
Wdr83
Idh3a
Idh3a
Idh3a
Idh3a
Idh3a
Idh3a
Idh3a
Brix1
Dld
Dld
Dld
Dld
Dld
Dld
Dld
Dld
Dld
Dld
Dld
Dld
Aldh6a1
Aldh6a1
Aldh6a1
Aldh6a1
Aldh6a1
Aldh6a1
Aldh6a1
Aldh6a1
Aldh6a1
Lyst
Ciao2b
Ciao2b
Ciao2b
Ciao2b
Poldip2
Poldip2
Poldip2
Cab39
Dgat2
Dgat2
Dgat2
Dgat2
Dgat2
Dgat2
Dgat2
Dgat2
Dgat2
Dgat2
Dgat2
Dgat2
Dgat2
Dgat2
Dgat2
Dgat2
Elavl4
Elavl4
Elavl4
Serac1
Serac1
Hspa4l
Hspa4l
Aldoart1
Aldoart1
Snrnp48
Snrnp48
Rnls
Rnls
Rnls
Rab39b
Ptprn2
Ptprn2
Supt4a
Supt4a
Dalrd3
Dalrd3
Dalrd3
Dalrd3
Sfr1
Sfr1
Sfr1
Sfr1
Tbr1
Clk1
Clk1
Clk1
Clk1
Clk1
Clk1
Clk1
Clk1
Clk1
Clk1
Kat8
Chd8
N6amt1
N6amt1
N6amt1
Rbm15
Prpsap1
Prpsap1
Prpsap1
Prpsap1
Ddx47
Ddx47
Ddx47
Ddx47
Ddx47
Ndufs1
Ndufs1
Ndufs1
Ndufs1
Ndufs1
Ndufs1
Ndufs1
Ndufs1
Ndufs1
Ndufs1
Ndufs1
Ndufs1
Ndufs1
Psme4
Epop
Ighmbp2
Ighmbp2
Stk32c
Stk32c
Stk32c
Creb3
Mbtd1
Mgat4b
Mgat4b
Mgat4b
Pnpla7
Mccc2
Mccc2
Jak3
Jak3
Jak3
Jak3
Igkv12-44
Igkv12-46
Mecp2
Mecp2
Mecp2
Mecp2
Mecp2
Slc1a3
Slc1a3
Lamc1
Tie1
Tie1
Rrn3
Rrn3
Rrn3
Rrn3
Rrn3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Eif2ak3
Ascc3
Ascc3
Ascc3
Entpd5
Entpd5
Entpd5
Entpd5
Entpd5
Entpd5
Entpd3
Entpd3
Entpd3
Igkv1-122
Igkv1-117
Rdh12
Rdh12
Rdh12
Rdh12
Tmtc1
Tmtc1
Tmtc1
Tmtc1
Tmtc1
Enpp2
Enpp2
Enpp2
Enpp2
Enpp2
Enpp2
Enpp2
Timeless
Timeless
Trmt13
Trmt13
Trmt13
Scaf8
Scaf8
Scaf8
Scaf8
Mir1896
Mir1896
Mir1896
Mir1896
Lmtk3
Lmtk3
Dclk3
Dclk3
Dclk3
Dclk3
Trav16
Taf9b
Taf9b
Mrpl58
Mrpl58
Mrpl58
Mrpl58
Mrpl58
Mrpl58
Mrpl58
Mrpl58
Mrpl58
Nat8l
Nat8l
Epha1
Epha1
Epha1
Epha1
Gstt1
Gstt1
Limk2
Limk2
Limk2
Aatk
Aatk
Aatk
Aatk
Aatk
Tcea2
Tcea2
Il17a
Ctse
Top3a
Top3a
Top3a
Top3a
Top3a
Top3a
Top3a
Inpp5d
Ctss
Hs6st3
Hs6st3
Hs6st3
Hs6st3
Gfm1
Gfm1
Gfm1
Gfm1
Gfm1
Gfm1
Gfm1
Hs6st1
Hs6st1
Hs6st1
Hs6st1
Hs6st1
Hs6st1
Hs6st1
Nt5c
Nt5c
Nt5c
Nt5c
Nt5c
Nt5c
Nt5c
Nt5c
Nt5c
Nt5c
