Ube2v2
Ube2v2
Pja2
Eif2ak1
Eif2ak1
Phf13
Eif2ak4
Taf9
Taf9
Src
Ipo5
Spn
Spn
Sox4
Sod1
Snai1
Snai1
Treml4
Treml4
Treml4
Treml4
Treml4
Treml4
Hpse
Kat2a
Kat2a
Serpinc1
Arnt
Arg1
Arg1
Ccr7
Il15
App
App
App
App
Apoh
Apoh
Apoh
Apoh
Apoe
Apoe
Apoe
Apoe
Apoe
Apoa1
Sh2d1b2
Sh2d1b2
Sh2d1b2
Sh2d1b2
Sh2d1b2
Duox1
Foxp1
Foxp1
Xbp1
Xbp1
Xbp1
Xbp1
Xbp1
Wnt5a
Wnt5a
Wnt4
Vwf
Vtn
Bcl7a
Bcl7a
Arid2
Arid2
Arid2
Vil1
Oas1d
Oas1d
Oas1d
Vav1
Vav1
Scgb1a1
Pgc
Ddrgk1
Ddrgk1
Ddrgk1
Cnot7
Oas1c
Oas1c
Oas1c
Cst7
Cst7
F12
F12
F12
F12
Rtel1
Rtel1
Rtel1
Otulin
Otulin
Otulin
Otulin
Otulin
Rbm47
Trp53
Cers2
Rnft1
Rnft1
Colec12
Tslp
Tslp
Isg15
Nono
Ncr3-ps
Cfh
F2
F2
F2
F2
Helb
Helb
Helb
Cebpb
H60a
Cd9
Tff2
Tff2
Cd44
Cd44
Cd44
Cd44
Cd44
Cd37
Cd28
Cd24a
Cd24a
Cd24a
Cd24a
Cd14
Cd14
Cd14
Cd14
Sucnr1
Rpl26
Rpl26
Rpl26
Anxa5
Slamf6
Slc46a2
D1Pas1
D1Pas1
Aoc3
Ap3b1
Babam2
Babam2
Babam2
Ube2n
Ube2n
Tex15
Tex15
Lsm14a
Lsm14a
Lsm14a
Polr3d
Cx3cr1
Cldn4
Nlrp9c
Adtrp
Alpk1
Alpk1
Alpk1
Twist1
Twist1
Cadm1
Cadm1
Cadm1
Cadm1
Cadm1
Adipoq
Xrcc4
Mkrn2
Kars1
Rps19
Rps19
Smarcd3
Smarcd3
Khdc3
Khdc3
Khdc3
Khdc3
Gpx2
Gpx2
Gp1ba
Serpinb9
Rnf31
Slc25a23
Rfwd3
Tmem161a
Tmem161a
Ddx60
Ddx60
Taf2
Armh4
Chchd2
C1qtnf12
Nr1h3
Nr1h3
Nr1h3
Nr1h3
Wrap53
Wrap53
Wrap53
Wrap53
Tspan8
Spidr
Spidr
Epc1
Epc1
Epc2
Epc2
Fpr2
Fpr2
Fpr-rs3
Fpr-rs3
Fpr-rs4
Fpr-rs4
Adar
Vdac1
Duoxa1
Nlrp12
Nlrp12
Nlrp12
Trim41
Metrnl
Stk25
Actr5
Actr5
Actr5
Rnf183
Rnf183
Peli1
Peli1
Taok1
Cul4a
Cul4a
Csnk1a1
Eif4e2
Rnaseh2b
Fabp4
Stat2
Stat2
Pde2a
Spi1
St3gal4
Epha4
Epha4
